id	state	date
sample11501	MN	2020-05-21
sample11596	MN	2020-07-30
sample12236	MN	2020-04-14
sample12067	MN	2020-06-24
sample12776	MN	2020-03-16
sample11946	MN	2020-06-03
sample11636	MN	2020-03-14
sample12357	MN	2020-04-14
sample12869	MN	2020-10-18
sample12084	MN	2020-04-05
sample12588	MN	2020-03-14
sample12019	MN	2020-03-10
sample12899	MN	2020-10-27
sample12533	MN	2020-03-17
sample12769	MN	2020-03-19
sample12683	MN	2020-05-07
sample12099	MN	2020-09-17
sample12738	MN	2020-04-21
sample12732	MN	2020-04-20
sample11983	MN	2020-05-19
sample12081	MN	2020-04-04
sample12054	MN	2020-03-25
sample12272	MN	2020-04-08
sample12821	MN	2020-04-14
sample12070	MN	2020-09-08
sample11827	MN	2020-03-13
sample12313	MN	2020-04-10
sample12942	MO	2020-03-16
sample12917	MO	2020-06-19
sample12944	MO	2020-03-14
sample12904	MO	2020-03-06
sample12925	MO	2020-06-19
sample12919	MO	2020-06-19
sample12949	MO	2020-03-15
sample12928	MO	2020-07-06
sample12915	MO	2020-06-19
sample12932	MO	2020-03-18
sample12906	MO	2020-06-08
sample12959	MO	2020-08-16
sample12907	MO	2020-06-08
sample12920	MO	2020-06-19
sample12939	MO	2020-03-18
sample12933	MO	2020-03-18
sample12934	MO	2020-03-18
sample12921	MO	2020-06-19
sample12950	MO	2020-03-15
sample12958	MO	2020-08-16
sample12930	MO	2020-03-18
sample12926	MO	2020-06-19
sample12957	MO	2020-08-14
sample12946	MO	2020-03-15
sample12914	MO	2020-06-19
sample12938	MO	2020-03-18
sample12943	MO	2020-03-17
sample12911	MO	2020-06-19
sample12941	MO	2020-03-18
sample12918	MO	2020-06-19
sample12909	MO	2020-06-19
sample12947	MO	2020-03-15
sample12929	MO	2020-09-07
sample12952	MO	2020-03-15
sample12927	MO	2020-06-19
sample12955	MO	2020-03-15
sample12937	MO	2020-03-18
sample12923	MO	2020-06-19
sample12951	MO	2020-03-14
sample12931	MO	2020-03-18
sample12910	MO	2020-06-19
sample12935	MO	2020-03-18
sample12913	MO	2020-06-19
sample12953	MO	2020-03-14
sample12924	MO	2020-06-19
sample12912	MO	2020-06-19
sample12948	MO	2020-03-15
sample12954	MO	2020-03-15
sample12936	MO	2020-03-18
sample12945	MO	2020-03-14
sample12960	MS	2020-04-27
sample12961	MS	2020-03-22
sample12962	MS	2020-03-19
sample12963	MS	2020-03-25
sample12964	MS	2020-03-30
sample12965	MS	2020-03-20
sample12966	MS	2020-03-16
sample12967	MS	2020-08-22
sample12968	MS	2020-08-25
sample12969	MS	2020-08-28
sample12970	MS	2020-09-03
sample12971	MS	2020-09-03
sample12972	MS	2020-09-03
sample12973	MS	2020-09-03
sample12974	MS	2020-09-03
sample12975	MS	2020-09-03
sample12976	MS	2020-09-03
sample12977	MS	2020-09-03
sample12978	MS	2020-09-03
sample12979	MS	2020-09-15
sample12980	MS	2020-09-17
sample12981	MS	2020-03-01
sample12982	MS	2020-03-11
sample12983	MS	2020-03-11
sample12984	MS	2020-03-12
sample12985	MS	2020-03-11
sample12986	MS	2020-03-13
sample12987	MS	2020-03-15
sample12988	MS	2020-03-15
sample12989	MS	2020-03-15
sample12990	MS	2020-03-23
sample12991	MS	2020-03-21
sample12992	MS	2020-03-23
sample12993	MS	2020-03-31
sample12994	MS	2020-04-01
sample12995	MS	2020-04-01
sample12996	MS	2020-04-01
sample12997	MS	2020-08-22
sample12998	MS	2020-08-22
sample12999	MS	2020-08-22
sample13000	MS	2020-08-22
sample13001	MS	2020-09-03
sample13002	MS	2020-04-01
sample13003	MS	2020-03-23
sample13004	MT	2020-07-19
sample13005	MT	2020-07-19
sample13006	MT	2020-07-20
sample13007	MT	2020-08-30
sample13084	NC	2020-06-12
sample13041	NC	2020-03
sample13016	NC	2020-03-03
sample13075	NC	2020-04-30
sample13018	NC	2020-03
sample13024	NC	2020-03
sample13079	NC	2020-04-30
sample13078	NC	2020-04-30
sample13071	NC	2020-04-27
sample13057	NC	2020-04
sample13050	NC	2020-03
sample13068	NC	2020-04
sample13033	NC	2020-03
sample13047	NC	2020-03
sample13023	NC	2020-03
sample13032	NC	2020-03
sample13090	NC	2020-07-31
sample13010	NC	2020-03-06
sample13072	NC	2020-04-27
sample13043	NC	2020-03
sample13065	NC	2020-04
sample13028	NC	2020-03
sample13052	NC	2020-03
sample13031	NC	2020-03
sample13085	NC	2020-07-30
sample13066	NC	2020-04
sample13088	NC	2020-08-08
sample13081	NC	2020-04
sample13038	NC	2020-04
sample13089	NC	2020-08-08
sample13082	NC	2020-06-12
sample13073	NC	2020-04-28
sample13019	NC	2020-03
sample13045	NC	2020-03
sample13009	NC	2020-03
sample13056	NC	2020-04
sample13063	NC	2020-05
sample13026	NC	2020-03
sample13027	NC	2020-03
sample13087	NC	2020-07-31
sample13029	NC	2020-03
sample13037	NC	2020-04
sample13058	NC	2020-04
sample13008	NC	2020-03
sample13083	NC	2020-06-12
sample13076	NC	2020-04-30
sample13011	NC	2020-03-08
sample13014	NC	2020-03
sample13044	NC	2020-03
sample13025	NC	2020-03
sample13100	NE	2020-05-04
sample13093	NE	2020-05-05
sample13111	NE	2020-05-04
sample13123	NE	2020-05-04
sample13151	NE	2020-05-05
sample13109	NE	2020-05-05
sample13132	NE	2020-05-03
sample13131	NE	2020-05-04
sample13122	NE	2020-05-04
sample13097	NE	2020-05-04
sample13134	NE	2020-05-04
sample13117	NE	2020-05-04
sample13120	NE	2020-05-04
sample13094	NE	2020-05-05
sample13145	NE	2020-05-05
sample13150	NE	2020-05-05
sample13115	NE	2020-05-04
sample13108	NE	2020-05-05
sample13101	NE	2020-05-04
sample13110	NE	2020-05-02
sample13114	NE	2020-05-04
sample13113	NE	2020-05-04
sample13121	NE	2020-05-04
sample13096	NE	2020-05-04
sample13135	NE	2020-05-05
sample13142	NE	2020-05-05
sample13137	NE	2020-05-05
sample13128	NE	2020-05-04
sample13106	NE	2020-05-04
sample13103	NE	2020-05-04
sample13138	NE	2020-05-04
sample13102	NE	2020-05-04
sample13118	NE	2020-05-04
sample13144	NE	2020-05-05
sample13124	NE	2020-05-04
sample13104	NE	2020-05-04
sample13127	NE	2020-05-04
sample13098	NE	2020-05-04
sample13143	NE	2020-05-05
sample13133	NE	2020-05-05
sample13095	NE	2020-05-04
sample13148	NE	2020-05-05
sample13140	NE	2020-05-05
sample13141	NE	2020-05-05
sample13147	NE	2020-05-05
sample13116	NE	2020-05-04
sample13119	NE	2020-05-04
sample13136	NE	2020-05-05
sample13146	NE	2020-05-05
sample13092	NE	2020-03-07
sample13152	NH	2020-02-29
sample13153	NH	2020-03-02
sample13154	NH	2020-03-06
sample13155	NH	2020-03-06
sample13156	NH	2020-03-18
sample13195	NJ	2020-03-14
sample13222	NJ	2020-03-15
sample13167	NJ	2020-04-10
sample13231	NJ	2020-03-15
sample13158	NJ	2020-03-18
sample13175	NJ	2020-04-02
sample13196	NJ	2020-03-14
sample13225	NJ	2020-03-15
sample13246	NJ	2020-03-14
sample13241	NJ	2020-03-16
sample15638	NJ	2020-04-10
sample13197	NJ	2020-03-14
sample13226	NJ	2020-03-13
sample13233	NJ	2020-03-14
sample13170	NJ	2020-04-22
sample13188	NJ	2020-03-13
sample13157	NJ	2020-03-18
sample13181	NJ	2020-03-30
sample13209	NJ	2020-03-17
sample13249	NJ	2020-03-16
sample13240	NJ	2020-03-14
sample13205	NJ	2020-03-16
sample13224	NJ	2020-03-14
sample13180	NJ	2020-03-19
sample13159	NJ	2020-03-20
sample13217	NJ	2020-03-16
sample13187	NJ	2020-04-26
sample13199	NJ	2020-06-28
sample13204	NJ	2020-03-16
sample13234	NJ	2020-03-14
sample13174	NJ	2020-04-02
sample13194	NJ	2020-03-14
sample13178	NJ	2020-03-15
sample13245	NJ	2020-03-14
sample13191	NJ	2020-03-15
sample13166	NJ	2020-04-09
sample13164	NJ	2020-04-02
sample13213	NJ	2020-03-16
sample13230	NJ	2020-03-15
sample13201	NJ	2020-09-06
sample13238	NJ	2020-03-16
sample13198	NJ	2020-06-25
sample13173	NJ	2020-03-30
sample13176	NJ	2020-04-02
sample13207	NJ	2020-03-16
sample13235	NJ	2020-03-14
sample13232	NJ	2020-03-14
sample13202	NJ	2020-03-16
sample13243	NJ	2020-03-16
sample13223	NJ	2020-03-14
sample13619	NM	2020-05-04
sample13394	NM	2020-09-04
sample13348	NM	2020-09-01
sample18887	NM	2020-06-18
sample13323	NM	2020-08-21
sample18894	NM	2020-09-01
sample13367	NM	2020-09-02
sample13601	NM	2020-04-07
sample13613	NM	2020-05-04
sample13352	NM	2020-09-01
sample13505	NM	2020-09-02
sample13581	NM	2020-08-26
sample13549	NM	2020-06-18
sample13269	NM	2020-04-02
sample13623	NM	2020-05-04
sample13585	NM	2020-08-26
sample13254	NM	2020-04-02
sample13583	NM	2020-08-26
sample13454	NM	2020-08-24
sample13462	NM	2020-08-24
sample13463	NM	2020-08-24
sample13542	NM	2020-06-18
sample13310	NM	2020-06-16
sample13484	NM	2020-04-07
sample13543	NM	2020-06-18
sample13612	NM	2020-05-12
sample13411	NM	2020-09-03
sample13320	NM	2020-08-21
sample13570	NM	2020-08-26
sample13637	NM	2020-09-04
sample13616	NM	2020-05-05
sample13315	NM	2020-07-07
sample13618	NM	2020-05-05
sample13539	NM	2020-06-18
sample13325	NM	2020-08-21
sample13356	NM	2020-09-01
sample13276	NM	2020-04-05
sample13389	NM	2020-09-03
sample13553	NM	2020-07-20
sample13524	NM	2020-07-22
sample13476	NM	2020-08-24
sample13467	NM	2020-08-24
sample13299	NM	2020-07-22
sample13640	NM	2020-09-05
sample13331	NM	2020-08-21
sample13336	NM	2020-08-21
sample13309	NM	2020-06-09
sample13387	NM	2020-09-03
sample13569	NM	2020-08-26
sample13530	NM	2020-06-15
sample13765	NV	2020-05-14
sample13811	NV	2020-03-18
sample13714	NV	2020-04-13
sample13804	NV	2020-05-04
sample13775	NV	2020-05-18
sample13654	NV	2020-03-12
sample13701	NV	2020-04-07
sample13771	NV	2020-05-16
sample13808	NV	2020-03-18
sample13751	NV	2020-04-30
sample13782	NV	2020-05-19
sample13785	NV	2020-05-20
sample13807	NV	2020-03-18
sample13721	NV	2020-04-13
sample13797	NV	2020-05-27
sample13756	NV	2020-05-03
sample13690	NV	2020-03-27
sample13768	NV	2020-05-15
sample13662	NV	2020-03-15
sample13798	NV	2020-05-27
sample13800	NV	2020-05-27
sample13818	NV	2020-03-20
sample13675	NV	2020-03-21
sample13796	NV	2020-05-27
sample13815	NV	2020-03-18
sample13763	NV	2020-05-14
sample13686	NV	2020-03-24
sample13702	NV	2020-04-07
sample13801	NV	2020-06-02
sample13784	NV	2020-05-20
sample13752	NV	2020-04-30
sample13715	NV	2020-04-13
sample13803	NV	2020-05-07
sample13805	NV	2020-08-27
sample13674	NV	2020-03-21
sample13707	NV	2020-04-11
sample13741	NV	2020-04-21
sample13780	NV	2020-05-19
sample13656	NV	2020-03-14
sample13812	NV	2020-03-18
sample13778	NV	2020-05-18
sample13747	NV	2020-04-29
sample13734	NV	2020-04-18
sample13745	NV	2020-04-29
sample13665	NV	2020-03-16
sample13710	NV	2020-04-13
sample13772	NV	2020-05-17
sample13679	NV	2020-03-23
sample13767	NV	2020-05-15
sample13651	NV	2020-04-18
sample14176	NY	2020-03-19
sample14245	NY	2020-03-20
sample14307	NY	2020-05-01
sample13874	NY	2020-03-22
sample16118	NY	2020-03-27
sample15063	NY	2020-04-19
sample15728	NY	2020-03-21
sample13852	NY	2020-03-19
sample15696	NY	2020-03-30
sample15605	NY	2020-09-30
sample14972	NY	2020-04-07
sample15594	NY	2020-03-25
sample15526	NY	2020-03-16
sample15113	NY	2020-03-17
sample15392	NY	2020-03-17
sample14037	NY	2020-03-17
sample13846	NY	2020-03-18
sample15719	NY	2020-03-30
sample15935	NY	2020-04-05
sample16221	NY	2020-03-15
sample14541	NY	2020-03-16
sample15008	NY	2020-03-17
sample14358	NY	2020-03-20
sample14929	NY	2020-04-01
sample16189	NY	2020-03-15
sample15774	NY	2020-03-25
sample14897	NY	2020-03-17
sample14040	NY	2020-03-18
sample15182	NY	2020-03-16
sample14575	NY	2020-04-10
sample14719	NY	2020-03-12
sample15590	NY	2020-03-17
sample15286	NY	2020-04-10
sample16207	NY	2020-03-16
sample15588	NY	2020-03-22
sample15681	NY	2020-03-30
sample14227	NY	2020-03-26
sample16094	NY	2020-03-27
sample14031	NY	2020-03-20
sample15090	NY	2020-03-28
sample14422	NY	2020-04-05
sample14638	NY	2020-04-01
sample15229	NY	2020-03-27
sample15974	NY	2020-03-18
sample15948	NY	2020-04-13
sample16116	NY	2020-03-27
sample14205	NY	2020-03-21
sample13897	NY	2020-03-20
sample13997	NY	2020-03-20
sample16301	OH	2020-04-01
sample16302	OH	2020-04-01
sample16303	OH	2020-03-08
sample16304	OH	2020-03-08
sample16305	OH	2020-03-07
sample16306	OH	2020-03-31
sample16307	OH	2020-03-31
sample16308	OH	2020-07-12
sample16309	OH	2020-03-22
sample16310	OH	2020-03-26
sample16311	OH	2020-03-27
sample16312	OH	2020-04-01
sample16313	OH	2020-03-20
sample16314	OH	2020-03-23
sample16315	OH	2020-03-16
sample16316	OH	2020-03-17
sample16317	OH	2020-03-17
sample16318	OH	2020-03-17
sample16319	OH	2020-03-18
sample16320	OH	2020-03-16
sample16321	OH	2020-03-15
sample16322	OK	2020-03-13
sample16323	OK	2020
sample16324	OK	2020-05-27
sample16325	OK	2020-05-27
sample16326	OK	2020-05-27
sample16327	OK	2020-04-10
sample16328	OK	2020-03-19
sample16329	OK	2020-03-17
sample16330	OK	2020-03-16
sample16331	OK	2020-03-18
sample16332	OK	2020-03-18
sample16333	OK	2020-03-18
sample16334	OK	2020-03-18
sample16877	OR	2020-05-11
sample16446	OR	2020-07-16
sample16716	OR	2020-05-17
sample16909	OR	2020-07-28
sample16646	OR	2020-04-17
sample16709	OR	2020-05-14
sample16815	OR	2020-07-23
sample16398	OR	2020-05-29
sample16553	OR	2020-07-07
sample16557	OR	2020-07-08
sample16471	OR	2020-06-05
sample16761	OR	2020-07-10
sample16894	OR	2020-07-27
sample16640	OR	2020-04-14
sample16565	OR	2020-07-09
sample16862	OR	2020-05-11
sample16478	OR	2020-06-16
sample16425	OR	2020-07-13
sample16632	OR	2020-04-12
sample16852	OR	2020-04-20
sample16635	OR	2020-04-13
sample16477	OR	2020-06-15
sample16508	OR	2020-06-22
sample16659	OR	2020-04-21
sample16395	OR	2020-05-18
sample16455	OR	2020-07-17
sample16600	OR	2020-04-21
sample16621	OR	2020-03-20
sample16833	OR	2020-07-29
sample16555	OR	2020-07-07
sample16533	OR	2020-07-02
sample16530	OR	2020-07-03
sample16769	OR	2020-06-13
sample16883	OR	2020-05-13
sample16362	OR	2020-04-03
sample16595	OR	2020-04-19
sample16912	OR	2020-07-28
sample16464	OR	2020-06-09
sample16364	OR	2020-04-06
sample16751	OR	2020-07-07
sample16649	OR	2020-04-18
sample16534	OR	2020-07-02
sample16463	OR	2020-06-09
sample16638	OR	2020-04-12
sample16783	OR	2020-07-20
sample16698	OR	2020-05-05
sample16670	OR	2020-04-24
sample16684	OR	2020-04-29
sample16482	OR	2020-06-13
sample16915	OR	2020-07-28
sample16992	PA	2020-03-30
sample17015	PA	2020
sample17020	PA	2020
sample17009	PA	2020-04-02
sample17048	PA	2020-03-16
sample17053	PA	2020-03-18
sample16937	PA	2020-03-06
sample17050	PA	2020-03-12
sample16935	PA	2020-03-08
sample16978	PA	2020-03-25
sample17060	PA	2020-03-15
sample16945	PA	2020-03-25
sample17012	PA	2020-03-31
sample16938	PA	2020-03-07
sample17055	PA	2020-03-13
sample16965	PA	2020-03-26
sample16943	PA	2020-03-26
sample16958	PA	2020-03-27
sample16974	PA	2020-03-26
sample16998	PA	2020-03-31
sample16982	PA	2020-03-15
sample16941	PA	2020-03-23
sample16973	PA	2020-03-26
sample17052	PA	2020-03-18
sample17025	PA	2020
sample17061	PA	2020-03-15
sample16997	PA	2020-03-28
sample16949	PA	2020-03-25
sample16986	PA	2020-03-31
sample16960	PA	2020-03-27
sample16956	PA	2020-03-26
sample17040	PA	2020-04-05
sample17028	PA	2020
sample17002	PA	2020-03-31
sample16964	PA	2020-03-26
sample16969	PA	2020-03-26
sample17001	PA	2020-04-02
sample17027	PA	2020
sample16963	PA	2020-03-26
sample16977	PA	2020-03-23
sample17005	PA	2020-04-02
sample17026	PA	2020
sample16975	PA	2020-03-19
sample16990	PA	2020-03-30
sample16966	PA	2020-03-27
sample16951	PA	2020-03-23
sample16959	PA	2020-03-27
sample17038	PA	2020-04-07
sample16936	PA	2020-03-09
sample16971	PA	2020-03-26
sample17070	PR	2020-03-08
sample17071	PR	2020-06-29
sample17072	PR	2020-06-30
sample17073	PR	2020-08-04
sample17074	PR	2020-08-04
sample17075	PR	2020-08-04
sample17076	PR	2020-08-05
sample17077	PR	2020-08-05
sample17078	PR	2020-08-06
sample17079	PR	2020-08-06
sample17080	PR	2020-08-08
sample17081	PR	2020-08-11
sample17082	PR	2020-08-11
sample17083	PR	2020-08-11
sample17084	PR	2020-08-11
sample17085	PR	2020-08-11
sample17086	PR	2020-08-11
sample17087	PR	2020-08-11
sample17088	PR	2020-08-12
sample17089	PR	2020-08-12
sample17090	PR	2020-08-12
sample17091	PR	2020-08-05
sample17092	PR	2020-08-06
sample17093	PR	2020-08-06
sample17094	PR	2020-08-11
sample17095	PR	2020-08-11
sample17096	PR	2020-08-11
sample17097	PR	2020-07-06
sample17098	PR	2020-03-20
sample17099	PR	2020-08-12
sample17100	PR	2020-08-03
sample17101	PR	2020-08-02
sample17102	PR	2020-08-03
sample17103	PR	2020-08-01
sample17104	PR	2020-03-16
sample17105	RI	2020-02-28
sample17106	RI	2020-03-01
sample17107	RI	2020-03-05
sample17108	RI	2020-03-09
sample17109	RI	2020-07-30
sample17110	RI	2020-07-30
sample17111	RI	2020-04-22
sample17256	SC	2020-06-26
sample17269	SC	2020-06-26
sample17209	SC	2020-05-04
sample17183	SC	2020-06-19
sample17284	SC	2020-07-10
sample17127	SC	2020-03-25
sample17225	SC	2020-06-26
sample17131	SC	2020-04-17
sample17274	SC	2020-07-10
sample17188	SC	2020-06-19
sample17253	SC	2020-06-19
sample17144	SC	2020-05-14
sample17137	SC	2020-04-04
sample17126	SC	2020-03-10
sample17229	SC	2020-06-26
sample17149	SC	2020-06-20
sample17190	SC	2020-06-19
sample17297	SC	2020-07-09
sample17238	SC	2020-06-26
sample17258	SC	2020-06-26
sample17141	SC	2020-05-08
sample17261	SC	2020-07-07
sample17215	SC	2020-05-18
sample17283	SC	2020-07-10
sample17138	SC	2020-05-04
sample17239	SC	2020-06-26
sample17113	SC	2020-03-07
sample17246	SC	2020-06-19
sample17235	SC	2020-06-26
sample17276	SC	2020-07-10
sample17125	SC	2020-03-07
sample17285	SC	2020-07-10
sample17240	SC	2020-06-26
sample17164	SC	2020-07-07
sample17223	SC	2020-06-26
sample17212	SC	2020-05-05
sample17158	SC	2020-07-01
sample17263	SC	2020-07-10
sample17180	SC	2020-06-19
sample17120	SC	2020-03-27
sample17118	SC	2020-03-05
sample17295	SC	2020-07-10
sample17168	SC	2020-07-14
sample17293	SC	2020-07-10
sample17187	SC	2020-06-19
sample17302	SC	2020-03-14
sample17289	SC	2020-07-10
sample17272	SC	2020-06-26
sample17242	SC	2020-06-26
sample17237	SC	2020-06-26
sample17303	SD	2020-04-02
sample17304	SD	2020-04-03
sample17305	SD	2020-04-29
sample17306	SD	2020-05-06
sample17307	SD	2020-07-07
sample17308	SD	2020-07-07
sample17309	SD	2020-07-10
sample17310	SD	2020-07-12
sample17311	SD	2020-07-23
sample17312	SD	2020-07-25
sample17313	SD	2020-07-26
sample17314	SD	2020-07-29
sample17315	SD	2020-08-01
sample17316	SD	2020-08-05
sample17317	SD	2020-08-17
sample17318	SD	2020-08-17
sample17319	TN	2020-03-13
sample17320	TN	2020-04-28
sample17321	TN	2020-03-24
sample17322	TN	2020-03-24
sample17323	TN	2020-03-12
sample17324	TN	2020-03-19
sample17325	TN	2020-03-11
sample17326	TN	2020-03-09
sample17327	TN	2020-03-09
sample17328	TN	2020-03-14
sample17329	TN	2020-03-17
sample17390	TX	2020-06-11
sample18094	TX	2020-03-16
sample18972	TX	2020-06-18
sample17661	TX	2020-06-08
sample18933	TX	2020-06-18
sample17432	TX	2020-06-05
sample20787	TX	2020-06-19
sample17799	TX	2020-07-04
sample19630	TX	2020-06-18
sample21401	TX	2020-06-23
sample18405	TX	2020-06-18
sample20501	TX	2020-04-17
sample17853	TX	2020-03-11
sample21142	TX	2020-06-25
sample20627	TX	2020-06-24
sample21194	TX	2020-05-28
sample21270	TX	2020-06-09
sample17745	TX	2020-06-29
sample20377	TX	2020-06-26
sample17760	TX	2020-06-29
sample17512	TX	2020-06-29
sample19279	TX	2020-05-18
sample17664	TX	2020-06-08
sample21143	TX	2020-06-25
sample17627	TX	2020-06-21
sample18187	TX	2020-06-11
sample19320	TX	2020-04-07
sample19966	TX	2020-04-02
sample19321	TX	2020-04-15
sample19346	TX	2020-06-25
sample18375	TX	2020-06-18
sample19790	TX	2020-05-11
sample18171	TX	2020-06-19
sample17676	TX	2020-06-10
sample17419	TX	2020-06-06
sample20158	TX	2020-03-13
sample20572	TX	2020-06-30
sample18296	TX	2020-06-30
sample19029	TX	2020-06-29
sample19999	TX	2020-06-16
sample18369	TX	2020-06-19
sample18810	TX	2020-06-23
sample20027	TX	2020-04-01
sample20084	TX	2020-07-01
sample19744	TX	2020-04-05
sample19354	TX	2020-06-25
sample17818	TX	2020-07-04
sample19270	TX	2020-06-22
sample19572	TX	2020-04-10
sample18031	TX	2020-06-29
sample22664	UT	2020-03-12
sample22685	UT	2020-03-13
sample22974	UT	2020-05-15
sample23150	UT	2020-07-26
sample22911	UT	2020-07-27
sample23121	UT	2020-07-19
sample22034	UT	2020-05-23
sample21472	UT	2020-05-26
sample21471	UT	2020-05-20
sample21514	UT	2020-05-22
sample22771	UT	2020-05-14
sample21904	UT	2020-04-30
sample21576	UT	2020-04-12
sample21443	UT	2020-05-21
sample22784	UT	2020-05-15
sample22837	UT	2020-04-26
sample23155	UT	2020-07-26
sample22686	UT	2020-03-13
sample21656	UT	2020-06-20
sample21982	UT	2020-04-25
sample22270	UT	2020-08-13
sample21776	UT	2020-06-01
sample21611	UT	2020-03-16
sample22059	UT	2020-05-14
sample22638	UT	2020-03-14
sample21885	UT	2020-03-12
sample21888	UT	2020-05-27
sample22142	UT	2020-03-12
sample22288	UT	2020-06-02
sample22492	UT	2020-04-29
sample22215	UT	2020-04-24
sample22354	UT	2020-03-14
sample22989	UT	2020-05-19
sample23196	UT	2020-03-26
sample21430	UT	2020-05-01
sample22703	UT	2020-03-30
sample22805	UT	2020-05-27
sample22153	UT	2020-03-12
sample22079	UT	2020-05-21
sample23026	UT	2020-05-22
sample21926	UT	2020-03-13
sample23209	UT	2020-04-07
sample21721	UT	2020-05-01
sample22526	UT	2020-05-18
sample22297	UT	2020-06-01
sample21633	UT	2020-07-18
sample23141	UT	2020-07-16
sample22184	UT	2020-04-10
sample21915	UT	2020-03-27
sample22759	UT	2020-05-07
sample23368	VA	2020-05-13
sample23689	VA	2020-07-28
sample23434	VA	2020-07-28
sample23760	VA	2020-10-01
sample23366	VA	2020-05-13
sample24546	VA	2020-04-13
sample23394	VA	2020-05-07
sample23626	VA	2020-03-18
sample23537	VA	2020-03-26
sample23259	VA	2020-04-13
sample23716	VA	2020-09-04
sample24578	VA	2020-08-14
sample24525	VA	2020-10-07
sample24060	VA	2020-05-04
sample23903	VA	2020-03-18
sample23948	VA	2020-07-07
sample23496	VA	2020-04-29
sample24382	VA	2020-04-29
sample24207	VA	2020-08-20
sample23318	VA	2020-03-25
sample24121	VA	2020-07-02
sample23886	VA	2020-07-18
sample24002	VA	2020-08-14
sample23992	VA	2020-08-06
sample23909	VA	2020-03-28
sample23575	VA	2020-04-08
sample23489	VA	2020-05-25
sample23282	VA	2020-04-29
sample23932	VA	2020-08-22
sample24276	VA	2020-03-17
sample23490	VA	2020-05-29
sample23748	VA	2020-09-14
sample23422	VA	2020-06-03
sample23376	VA	2020-05-22
sample24075	VA	2020-04-01
sample24039	VA	2020-05-18
sample24334	VA	2020-04-22
sample23423	VA	2020-06-03
sample24534	VA	2020-04-11
sample24123	VA	2020-06-24
sample23502	VA	2020-08-28
sample24215	VA	2020-09-25
sample24336	VA	2020-04-22
sample23730	VA	2020-10-05
sample24564	VA	2020-07-18
sample23551	VA	2020-04-15
sample24300	VA	2020-04-04
sample23778	VA	2020-03-27
sample24507	VA	2020-09-15
sample23897	VA	2020-03-19
sample24619	VT	2020-03-05
sample24620	VT	2020-03-23
sample24621	VT	2020-03-23
sample24622	VT	2020-03-23
sample26787	WA	2020-03-24
sample29123	WA	2020-06-07
sample29099	WA	2020-05-27
sample25918	WA	2020-03-06
sample28367	WA	2020-06-05
sample24699	WA	2020-03-08
sample28960	WA	2020-10-01
sample28077	WA	2020-03-25
sample26057	WA	2020-06-16
sample24937	WA	2020-03-03
sample28309	WA	2020-06-01
sample27174	WA	2020-06-29
sample28932	WA	2020-08-12
sample28673	WA	2020-06-04
sample25917	WA	2020-03-07
sample28278	WA	2020-05-31
sample27678	WA	2020-06-29
sample27972	WA	2020-03-15
sample24878	WA	2020-06-27
sample24882	WA	2020-03-12
sample28584	WA	2020-05-11
sample25090	WA	2020-06-18
sample25584	WA	2020-06-03
sample26198	WA	2020-03-25
sample29030	WA	2020-04-24
sample26430	WA	2020-03-02
sample28023	WA	2020-03-28
sample28886	WA	2020-06-27
sample28398	WA	2020-08-03
sample27687	WA	2020-06-29
sample28092	WA	2020-04-02
sample28176	WA	2020-05-26
sample27640	WA	2020-04-29
sample28044	WA	2020-03-26
sample25611	WA	2020-06-09
sample28574	WA	2020-05-06
sample27380	WA	2020-06-09
sample24921	WA	2020-03-13
sample29180	WA	2020-06-25
sample28866	WA	2020-06-12
sample28339	WA	2020-06-01
sample29545	WA	2020-04-07
sample26120	WA	2020-05-01
sample29338	WA	2020-05-14
sample28981	WA	2020-03-14
sample28580	WA	2020-05-11
sample27005	WA	2020-03-30
sample28257	WA	2020-05-22
sample28460	WA	2020-03-19
sample29325	WA	2020-05-12
sample31309	WI	2020-05-19
sample31239	WI	2020-06-24
sample30030	WI	2020-06-18
sample31013	WI	2020-04-23
sample30754	WI	2020-08-04
sample30157	WI	2020-03-19
sample29952	WI	2020-07-22
sample30449	WI	2020-05-19
sample31221	WI	2020-06-25
sample31242	WI	2020-06-23
sample30873	WI	2020-09-08
sample29701	WI	2020-07-01
sample31102	WI	2020-03-18
sample29866	WI	2020-07-04
sample31278	WI	2020-09-15
sample29870	WI	2020-07-05
sample29898	WI	2020-09-11
sample31111	WI	2020-05-03
sample30067	WI	2020-10-03
sample31760	WI	2020-08-17
sample30188	WI	2020-05-06
sample30427	WI	2020-03-27
sample30466	WI	2020-04-24
sample30137	WI	2020-05-20
sample30222	WI	2020-07-14
sample31860	WI	2020-09-17
sample29589	WI	2020-03-30
sample31455	WI	2020-08-27
sample29572	WI	2020-03-31
sample30698	WI	2020-06-04
sample31518	WI	2020-03-17
sample31904	WI	2020-06-27
sample30592	WI	2020-03-25
sample6738	WI	2020-04-26
sample30706	WI	2020-06-05
sample31945	WI	2020-05-18
sample30914	WI	2020-09-04
sample30501	WI	2020-05-27
sample30656	WI	2020-06-17
sample29715	WI	2020-08-11
sample31868	WI	2020-04-06
sample30062	WI	2020-06-29
sample31074	WI	2020-09-17
sample31967	WI	2020-07-21
sample29849	WI	2020-07-05
sample31061	WI	2020-09-14
sample30166	WI	2020-04-09
sample30743	WI	2020-07-22
sample30349	WI	2020-03-18
